,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
70000,0,0,0,0,0,1,2,2,2,2,2,2,2,1,1,1,1,0,1,1,1,2,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1
70001,2,2,2,2,1,1,1,1,1,2,2,2,1,0,0,0,0,0,1,2,2,3,2,2,2,2,1,1,1,0,1,1,0,0,0,0,1,0
70002,0,0,0,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
70003,1,1,1,2,2,2,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,2,2,2,2,0,1,0,0,0,0,0,1,1,1,0,0,0
70004,0,0,0,0,0,0,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
70005,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,1,2,1,2,1,1,2,0,1,0,0,0,0,0,1,1,1,1,0,1
70006,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
70007,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1
70008,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70009,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
70010,1,1,1,1,1,1,1,2,2,2,2,3,3,2,2,2,1,0,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1
70011,0,0,0,0,0,0,0,2,2,2,2,2,3,1,1,1,1,0,2,3,2,4,2,2,3,2,3,2,2,1,2,2,2,2,1,1,1,0
70012,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70013,1,1,0,0,1,1,1,1,2,2,2,2,3,2,1,1,1,0,1,2,1,2,1,1,2,1,2,2,2,0,1,1,1,1,1,1,1,1
70014,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,0,0,0,1,1,2,1,1,1,2,2,0,1,1,1,1,1,1,1,1
70015,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70016,1,1,1,1,1,1,2,2,2,2,3,3,2,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1
